,Airline,Airline ID,Source Airport,Source Airport ID,Dest Airport,Dest Airport ID,Codeshare,Stops,equipment
29981,GL,921,AGM,7642,KUZ,\N,,0,BH2
29982,GL,921,AGM,7642,SGG,\N,,0,BH2
29983,GL,921,AGM,7642,TQI,\N,,0,BH2
29984,GL,921,AOQ,\N,JUV,5448,,0,BH2
29985,GL,921,CNP,5439,KUS,4248,,0,DH8
29986,GL,921,CNP,5439,OBY,8208,,0,NDE
29987,GL,921,CPH,609,SFJ,9,,0,332
29988,GL,921,GOH,8,JAV,3995,,0,DH8
29989,GL,921,GOH,8,JFR,5440,,0,DH8
29990,GL,921,GOH,8,JHS,5447,,0,DH8
29991,GL,921,GOH,8,JSU,5443,,0,DH7
29992,GL,921,GOH,8,KEF,16,,0,DH8
29993,GL,921,GOH,8,KUS,4248,,0,DH8
29994,GL,921,GOH,8,SFJ,9,,0,DH8
29995,GL,921,GOH,8,UAK,7,,0,DH8
29996,GL,921,IKE,\N,SAE,\N,,0,BH2
29997,GL,921,IKE,\N,UMD,8628,,0,BH2
29998,GL,921,IOQ,\N,AGM,7642,,0,BH2
29999,GL,921,IOT,\N,JUU,\N,,0,BH2
30000,GL,921,IOT,\N,UMD,8628,,0,BH2
30001,GL,921,IUI,\N,JUV,5448,,0,BH2
30002,GL,921,IUI,\N,TQA,\N,,0,BH2
30003,GL,921,JAV,3995,GOH,8,,0,DH8
30004,GL,921,JAV,3995,JEG,3997,,0,DH8
30005,GL,921,JAV,3995,JQA,5449,,0,DH8
30006,GL,921,JAV,3995,JUV,5448,,0,DH8
30007,GL,921,JAV,3995,SFJ,9,,0,DH8
30008,GL,921,JEG,3997,JAV,3995,,0,DH8
30009,GL,921,JEG,3997,JHS,5447,,0,DH8
30010,GL,921,JEG,3997,SFJ,9,,0,DH8
30011,GL,921,JFR,5440,GOH,8,,0,DH8
30012,GL,921,JFR,5440,UAK,7,,0,DH8
30013,GL,921,JHS,5447,GOH,8,,0,DH8
30014,GL,921,JHS,5447,JEG,3997,,0,DH8
30015,GL,921,JHS,5447,SFJ,9,,0,DH7 DH8
30016,GL,921,JJU,5442,JNN,5444,,0,BH2
30017,GL,921,JJU,5442,JNS,5445,,0,BH2
30018,GL,921,JJU,5442,LLU,5438,,0,BH2
30019,GL,921,JJU,5442,QFG,\N,,0,BH2
30020,GL,921,JJU,5442,QJH,\N,,0,BH2
30021,GL,921,JJU,5442,QUW,\N,,0,BH2
30022,GL,921,JJU,5442,UAK,7,,0,BH2
30023,GL,921,JNN,5444,JJU,5442,,0,BH2
30024,GL,921,JNN,5444,LLU,5438,,0,BH2
30025,GL,921,JNN,5444,QUW,\N,,0,BH2
30026,GL,921,JNN,5444,XEQ,\N,,0,BH2
30027,GL,921,JNS,5445,JJU,5442,,0,BH2
30028,GL,921,JNS,5445,QFX,\N,,0,BH2
30029,GL,921,JNS,5445,UAK,7,,0,BH2
30030,GL,921,JQA,5449,JAV,3995,,0,DH8
30031,GL,921,JQA,5449,UMD,8628,,0,BH2
30032,GL,921,JSU,5443,GOH,8,,0,DH7
30033,GL,921,JSU,5443,SFJ,9,,0,DH7
30034,GL,921,JUK,\N,UMD,8628,,0,BH2
30035,GL,921,JUU,\N,IOT,\N,,0,BH2
30036,GL,921,JUU,\N,UMD,8628,,0,BH2
30037,GL,921,JUV,5448,AOQ,\N,,0,BH2
30038,GL,921,JUV,5448,IUI,\N,,0,BH2
30039,GL,921,JUV,5448,JAV,3995,,0,DH8
30040,GL,921,JUV,5448,KGQ,\N,,0,BH2
30041,GL,921,JUV,5448,KHQ,\N,,0,BH2
30042,GL,921,JUV,5448,NAQ,5446,,0,DH8
30043,GL,921,JUV,5448,NSQ,\N,,0,BH2
30044,GL,921,JUV,5448,TQA,\N,,0,BH2
30045,GL,921,JUV,5448,UPK,\N,,0,BH2
30046,GL,921,KEF,16,GOH,8,,0,DH8
30047,GL,921,KGQ,\N,JUV,5448,,0,BH2
30048,GL,921,KGQ,\N,UPK,\N,,0,BH2
30049,GL,921,KHQ,\N,JUV,5448,,0,BH2
30050,GL,921,KHQ,\N,NSQ,\N,,0,BH2
30051,GL,921,KUS,4248,AGM,7642,,0,BH2
30052,GL,921,KUS,4248,CNP,5439,,0,DH8
30053,GL,921,KUS,4248,GOH,8,,0,DH8
30054,GL,921,KUS,4248,SFJ,9,,0,DH8
30055,GL,921,KUZ,\N,AGM,7642,,0,BH2
30056,GL,921,LLU,5438,JJU,5442,,0,BH2
30057,GL,921,LLU,5438,JNN,5444,,0,BH2
30058,GL,921,NAQ,5446,JUV,5448,,0,DH8
30059,GL,921,NAQ,5446,SRK,\N,,0,BH2
30060,GL,921,NAQ,5446,THU,10,,0,BH2
30061,GL,921,NIQ,\N,UMD,8628,,0,BH2
30062,GL,921,NSQ,\N,JUV,5448,,0,BH2
30063,GL,921,NSQ,\N,KHQ,\N,,0,BH2
30064,GL,921,OBY,8208,CNP,5439,,0,NDE
30065,GL,921,QFG,\N,QOQ,\N,,0,BH2
30066,GL,921,QFN,\N,JNN,5444,,0,BH2
30067,GL,921,QJH,\N,JJU,5442,,0,BH2
30068,GL,921,QOQ,\N,JJU,5442,,0,BH2
30069,GL,921,QUV,\N,QFN,\N,,0,BH2
30070,GL,921,QUW,\N,JJU,5442,,0,BH2
30071,GL,921,QUW,\N,JNN,5444,,0,BH2
30072,GL,921,SAE,\N,IKE,\N,,0,BH2
30073,GL,921,SAE,\N,UMD,8628,,0,BH2
30074,GL,921,SFJ,9,CPH,609,,0,332
30075,GL,921,SFJ,9,GOH,8,,0,DH8 DH7
30076,GL,921,SFJ,9,JAV,3995,,0,DH8
30077,GL,921,SFJ,9,JEG,3997,,0,DH8
30078,GL,921,SFJ,9,JHS,5447,,0,DH7 DH8
30079,GL,921,SFJ,9,JSU,5443,,0,DH7
30080,GL,921,SFJ,9,KUS,4248,,0,DH8
30081,GL,921,SFJ,9,UAK,7,,0,DH8
30082,GL,921,SGG,\N,AGM,7642,,0,BH2
30083,GL,921,SRK,\N,NAQ,5446,,0,BH2
30084,GL,921,SVR,\N,THU,10,,0,BH2
30085,GL,921,THU,10,NAQ,5446,,0,BH2
30086,GL,921,THU,10,SVR,\N,,0,BH2
30087,GL,921,TQA,\N,IUI,\N,,0,BH2
30088,GL,921,TQA,\N,JUV,5448,,0,BH2
30089,GL,921,TQI,\N,AGM,7642,,0,BH2
30090,GL,921,UAK,7,GOH,8,,0,DH8
30091,GL,921,UAK,7,JFR,5440,,0,DH8
30092,GL,921,UAK,7,JJU,5442,,0,BH2
30093,GL,921,UAK,7,JNS,5445,,0,BH2
30094,GL,921,UAK,7,SFJ,9,,0,DH8
30095,GL,921,UMD,8628,IKE,\N,,0,BH2
30096,GL,921,UMD,8628,IOT,\N,,0,BH2
30097,GL,921,UMD,8628,JQA,5449,,0,BH2
30098,GL,921,UMD,8628,JUK,\N,,0,BH2
30099,GL,921,UMD,8628,JUU,\N,,0,BH2
30100,GL,921,UMD,8628,NIQ,\N,,0,BH2
30101,GL,921,UMD,8628,SAE,\N,,0,BH2
30102,GL,921,UPK,\N,JUV,5448,,0,BH2
30103,GL,921,UPK,\N,KGQ,\N,,0,BH2
30104,GL,921,XEQ,\N,QUV,\N,,0,BH2
30105,GQ,1492,ATH,3941,HER,1452,,0,J41
30106,GQ,1492,ATH,3941,KSO,1453,,0,J41
30107,GQ,1492,ATH,3941,KZI,1463,,0,J41
30108,GQ,1492,AXD,1446,JSH,1480,,0,J41
30109,GQ,1492,CFU,1460,PVK,1470,,0,J41
30110,GQ,1492,EFL,1455,PVK,1470,,0,J41
30111,GQ,1492,HER,1452,ATH,3941,,0,J41
30112,GQ,1492,HER,1452,JIK,4191,,0,J41
30113,GQ,1492,HER,1452,KGS,1458,,0,J41
30114,GQ,1492,HER,1452,MJT,1469,,0,J41
30115,GQ,1492,HER,1452,RHO,1472,,0,J41
30116,GQ,1492,JIK,4191,LXS,1465,,0,J41
30117,GQ,1492,JKH,1450,MJT,1469,,0,J41
30118,GQ,1492,JKH,1450,RHO,1472,,0,J41
30119,GQ,1492,JSH,1480,AXD,1446,,0,J41
30120,GQ,1492,JSH,1480,PVK,1470,,0,J41
30121,GQ,1492,KIT,1454,ZTH,1488,,0,J41
30122,GQ,1492,KSO,1453,ATH,3941,,0,J41
30123,GQ,1492,LXS,1465,JIK,4191,,0,J41
30124,GQ,1492,LXS,1465,MJT,1469,,0,J41
30125,GQ,1492,LXS,1465,SKG,1486,,0,J41
30126,GQ,1492,MJT,1469,JKH,1450,,0,J41
30127,GQ,1492,MJT,1469,LXS,1465,,0,J41
30128,GQ,1492,MJT,1469,RHO,1472,,0,J41
30129,GQ,1492,PVK,1470,CFU,1460,,0,J41
30130,GQ,1492,PVK,1470,EFL,1455,,0,J41
30131,GQ,1492,PVK,1470,JSH,1480,,0,J41
30132,GQ,1492,RHO,1472,HER,1452,,0,J41
30133,GQ,1492,RHO,1472,JKH,1450,,0,J41
30134,GQ,1492,RHO,1472,SMI,1476,,0,J41
30135,GQ,1492,SKG,1486,LXS,1465,,0,J41
30136,GQ,1492,SKG,1486,SKU,1482,,0,J41
30137,GQ,1492,SKU,1482,SKG,1486,,0,J41
30138,GQ,1492,SMI,1476,RHO,1472,,0,J41
30139,GQ,1492,ZTH,1488,EFL,1455,,0,J41
30140,GQ,1492,ZTH,1488,KIT,1454,,0,J41
30141,GR,508,ACI,497,GCI,498,,0,BNT
30142,GR,508,ACI,497,SOU,495,,0,BNT
30143,GR,508,BRS,490,GCI,498,,0,AT7
30144,GR,508,DNR,1405,GCI,498,,0,BNT
30145,GR,508,EMA,523,GCI,498,,0,AT7
30146,GR,508,GCI,498,ACI,497,,0,BNT
30147,GR,508,GCI,498,BRS,490,,0,AT7
30148,GR,508,GCI,498,DNR,1405,,0,BNT
30149,GR,508,GCI,498,EMA,523,,0,AT7
30150,GR,508,GCI,498,JER,499,,0,AT4 AT7
30151,GR,508,GCI,498,LGW,502,,0,E95 AT7
30152,GR,508,GCI,498,MAN,478,,0,AT7
30153,GR,508,GCI,498,STN,548,,0,AT7
30154,GR,508,JER,499,GCI,498,,0,AT4 AT7
30155,GR,508,JER,499,STN,548,,0,AT7
30156,GR,508,LGW,502,GCI,498,,0,E95 AT7
30157,GR,508,MAN,478,GCI,498,,0,AT7
30158,GR,508,SOU,495,ACI,497,,0,BNT
30159,GR,508,STN,548,GCI,498,,0,AT7
30160,GR,508,STN,548,JER,499,,0,AT7
30161,GS,690,AAT,6946,URC,3399,,0,E90
30162,GS,690,AKU,6404,URC,3399,,0,320 E90
30163,GS,690,AQG,6427,HAK,4120,,0,E90
30164,GS,690,AQG,6427,PEK,3364,,0,E90
30165,GS,690,BAV,6346,TSN,3368,,0,ERJ
30166,GS,690,BAV,6346,XIY,3379,,0,ERJ
30167,GS,690,BHY,6351,HAK,4120,,0,E90
30168,GS,690,BHY,6351,LYA,4148,,0,E90
30169,GS,690,BPL,11498,URC,3399,,0,E90
30170,GS,690,CGD,6352,HAK,4120,,0,E90
30171,GS,690,CGD,6352,XIY,3379,,0,E90
30172,GS,690,CGD,6352,XMN,3383,,0,E90
30173,GS,690,CGO,3375,DSN,6434,,0,E90
30174,GS,690,CGO,3375,HET,6345,,0,E90
30175,GS,690,CGO,3375,HFE,3389,,0,E90
30176,GS,690,CGO,3375,HGH,3386,,0,E90
30177,GS,690,CGO,3375,KHN,3384,,0,320
30178,GS,690,CGO,3375,KWE,3394,,0,E90
30179,GS,690,CGO,3375,KWL,3372,,0,E90
30180,GS,690,CGO,3375,NNG,3373,,0,E90
30181,GS,690,CGO,3375,SWA,4302,,0,E90
30182,GS,690,CGO,3375,SYX,4030,,0,321
30183,GS,690,CGO,3375,TAO,3390,,0,E90
30184,GS,690,CGO,3375,TSN,3368,,0,E90 320
30185,GS,690,CGO,3375,URC,3399,,0,321
30186,GS,690,CGQ,4380,TSN,3368,,0,E90
30187,GS,690,CIF,6342,HET,6345,,0,E90 ERJ
30188,GS,690,CIF,6342,HLD,3366,,0,E90
30189,GS,690,CIF,6342,SHE,4144,,0,ERJ
30190,GS,690,CIF,6342,TSN,3368,,0,E90
30191,GS,690,CIH,6343,TYN,3369,,0,ERJ
30192,GS,690,CJU,2370,TSN,3368,,0,321
30193,GS,690,CKG,3393,KWE,3394,,0,E90
30194,GS,690,CKG,3393,TSN,3368,,0,321 320
30195,GS,690,CKG,3393,XIY,3379,,0,320 321
30196,GS,690,CSX,3371,DSN,6434,,0,E90
30197,GS,690,CSX,3371,HAK,4120,,0,E90
30198,GS,690,CSX,3371,LYI,6385,,0,E90
30199,GS,690,CSX,3371,NNG,3373,,0,E90
30200,GS,690,CSX,3371,SWA,4302,,0,E90
30201,GS,690,CSX,3371,TSN,3368,,0,E90
30202,GS,690,CSX,3371,XIY,3379,,0,E90
30203,GS,690,CSX,3371,ZYI,9846,,0,E90
30204,GS,690,DAT,6344,SHE,4144,,0,E90
30205,GS,690,DAT,6344,XIY,3379,,0,E90
30206,GS,690,DLC,3404,LYI,6385,,0,E90
30207,GS,690,DLC,3404,TSN,3368,,0,E90 320
30208,GS,690,DNH,4308,LHW,3378,,0,ERJ
30209,GS,690,DSN,6434,CGO,3375,,0,E90
30210,GS,690,DSN,6434,CSX,3371,,0,E90
30211,GS,690,DSN,6434,HET,6345,,0,ERJ
30212,GS,690,DSN,6434,HGH,3386,,0,E90
30213,GS,690,DSN,6434,INC,4085,,0,ERJ
30214,GS,690,DSN,6434,NKG,3388,,0,E90
30215,GS,690,DSN,6434,SJW,6347,,0,ERJ
30216,GS,690,DSN,6434,TSN,3368,,0,E90 ERJ
30217,GS,690,DSN,6434,URC,3399,,0,E90
30218,GS,690,DSN,6434,WUH,3376,,0,ERJ
30219,GS,690,DSN,6434,XIY,3379,,0,E90 ERJ
30220,GS,690,ERL,10160,HET,6345,,0,ERJ
30221,GS,690,FOC,3385,HFE,3389,,0,E90
30222,GS,690,FOC,3385,HIA,7898,,0,ERJ
30223,GS,690,FOC,3385,TAO,3390,,0,E90
30224,GS,690,FUG,7503,TSN,3368,,0,E90
30225,GS,690,FUG,7503,WNZ,6392,,0,E90
30226,GS,690,FUG,7503,XIY,3379,,0,E90
30227,GS,690,FUG,7503,XMN,3383,,0,E90
30228,GS,690,HAK,4120,AQG,6427,,0,E90
30229,GS,690,HAK,4120,BHY,6351,,0,E90
30230,GS,690,HAK,4120,CGD,6352,,0,E90
30231,GS,690,HAK,4120,CSX,3371,,0,E90
30232,GS,690,HAK,4120,KWE,3394,,0,E90
30233,GS,690,HAK,4120,KWL,3372,,0,E90
30234,GS,690,HAK,4120,LZO,6399,,0,E90
30235,GS,690,HAK,4120,NNG,3373,,0,E90 320
30236,GS,690,HAK,4120,SWA,4302,,0,E90
30237,GS,690,HAK,4120,TXN,6387,,0,E90
30238,GS,690,HAK,4120,ZHA,6357,,0,E90
30239,GS,690,HAK,4120,ZUH,6355,,0,E90
30240,GS,690,HAK,4120,ZYI,9846,,0,E90
30241,GS,690,HET,6345,CGO,3375,,0,E90
30242,GS,690,HET,6345,CIF,6342,,0,ERJ E90
30243,GS,690,HET,6345,DSN,6434,,0,ERJ
30244,GS,690,HET,6345,ERL,10160,,0,ERJ
30245,GS,690,HET,6345,HLD,3366,,0,E90
30246,GS,690,HET,6345,HLH,6349,,0,ERJ
30247,GS,690,HET,6345,NZH,6954,,0,E90
30248,GS,690,HET,6345,RLK,8630,,0,E90 ERJ
30249,GS,690,HET,6345,TGO,6348,,0,ERJ E90
30250,GS,690,HET,6345,TSN,3368,,0,ERJ
30251,GS,690,HET,6345,WUA,6955,,0,ERJ
30252,GS,690,HET,6345,XIL,6350,,0,ERJ
30253,GS,690,HET,6345,XIY,3379,,0,E90
30254,GS,690,HFE,3389,CGO,3375,,0,E90
30255,GS,690,HFE,3389,FOC,3385,,0,E90
30256,GS,690,HFE,3389,NNG,3373,,0,E90
30257,GS,690,HFE,3389,SWA,4302,,0,E90
30258,GS,690,HFE,3389,TAO,3390,,0,E90
30259,GS,690,HFE,3389,XIY,3379,,0,E90
30260,GS,690,HGH,3386,CGO,3375,,0,E90
30261,GS,690,HGH,3386,DSN,6434,,0,E90
30262,GS,690,HGH,3386,SWA,4302,,0,E90
30263,GS,690,HGH,3386,TSN,3368,,0,E90
30264,GS,690,HGH,3386,WUH,3376,,0,E90
30265,GS,690,HIA,7898,FOC,3385,,0,ERJ
30266,GS,690,HIA,7898,TSN,3368,,0,ERJ
30267,GS,690,HIA,7898,WNZ,6392,,0,ERJ
30268,GS,690,HIA,7898,XIY,3379,,0,E90
30269,GS,690,HLD,3366,CIF,6342,,0,E90
30270,GS,690,HLD,3366,HET,6345,,0,E90
30271,GS,690,HLD,3366,HRB,3400,,0,E90
30272,GS,690,HLD,3366,JGD,8979,,0,E90
30273,GS,690,HLH,6349,HET,6345,,0,ERJ
30274,GS,690,HLH,6349,SHE,4144,,0,ERJ
30275,GS,690,HMI,6743,URC,3399,,0,E90
30276,GS,690,HMI,6743,XIY,3379,,0,E90
30277,GS,690,HRB,3400,HLD,3366,,0,E90
30278,GS,690,HTN,3398,URC,3399,,0,320
30279,GS,690,ICN,3930,TSN,3368,,0,321
30280,GS,690,INC,4085,DSN,6434,,0,ERJ
30281,GS,690,INC,4085,KWE,3394,,0,E90
30282,GS,690,INC,4085,LHW,3378,,0,ERJ
30283,GS,690,INC,4085,RLK,8630,,0,ERJ
30284,GS,690,INC,4085,TYN,3369,,0,ERJ
30285,GS,690,IQN,6365,LHW,3378,,0,E90
30286,GS,690,IQN,6365,XIY,3379,,0,E90
30287,GS,690,JGD,8979,HLD,3366,,0,E90
30288,GS,690,JGN,6432,LHW,3378,,0,ERJ
30289,GS,690,JIC,11473,LHW,3378,,0,ERJ
30290,GS,690,JIC,11473,XIY,3379,,0,ERJ
30291,GS,690,JJN,6386,NNG,3373,,0,E90
30292,GS,690,JJN,6386,YIW,6394,,0,E90
30293,GS,690,JMU,6411,SHE,4144,,0,E90
30294,GS,690,KCA,6406,URC,3399,,0,E90
30295,GS,690,KHG,3397,URC,3399,,0,320
30296,GS,690,KHN,3384,CGO,3375,,0,320
30297,GS,690,KHN,3384,KOW,6379,,0,ERJ
30298,GS,690,KHN,3384,NNG,3373,,0,E90
30299,GS,690,KHN,3384,SJW,6347,,0,ERJ
30300,GS,690,KHN,3384,TSN,3368,,0,ERJ
30301,GS,690,KHN,3384,WNZ,6392,,0,E90
30302,GS,690,KMG,3382,NNG,3373,,0,E90
30303,GS,690,KMG,3382,XIY,3379,,0,320
30304,GS,690,KMG,3382,ZHA,6357,,0,E90
30305,GS,690,KOW,6379,KHN,3384,,0,ERJ
30306,GS,690,KOW,6379,ZUH,6355,,0,E90
30307,GS,690,KRL,6407,URC,3399,,0,E90
30308,GS,690,KRY,6408,URC,3399,,0,E90
30309,GS,690,KWE,3394,CGO,3375,,0,E90
30310,GS,690,KWE,3394,CKG,3393,,0,E90
30311,GS,690,KWE,3394,HAK,4120,,0,E90
30312,GS,690,KWE,3394,INC,4085,,0,E90
30313,GS,690,KWE,3394,KWL,3372,,0,E90
30314,GS,690,KWE,3394,MIG,6400,,0,E90
30315,GS,690,KWE,3394,NNG,3373,,0,E90
30316,GS,690,KWE,3394,TEN,6963,,0,E90
30317,GS,690,KWE,3394,TYN,3369,,0,E90
30318,GS,690,KWE,3394,WUH,3376,,0,E90
30319,GS,690,KWE,3394,XIY,3379,,0,E90 321
30320,GS,690,KWL,3372,CGO,3375,,0,E90
30321,GS,690,KWL,3372,HAK,4120,,0,E90
30322,GS,690,KWL,3372,KWE,3394,,0,E90
30323,GS,690,KWL,3372,LHW,3378,,0,E90
30324,GS,690,KWL,3372,XIY,3379,,0,321
30325,GS,690,KWL,3372,ZUH,6355,,0,E90
30326,GS,690,LHW,3378,DNH,4308,,0,ERJ
30327,GS,690,LHW,3378,INC,4085,,0,ERJ
30328,GS,690,LHW,3378,IQN,6365,,0,E90
30329,GS,690,LHW,3378,JGN,6432,,0,ERJ
30330,GS,690,LHW,3378,JIC,11473,,0,ERJ
30331,GS,690,LHW,3378,KWL,3372,,0,E90
30332,GS,690,LHW,3378,TYN,3369,,0,ERJ
30333,GS,690,LHW,3378,XIY,3379,,0,ERJ
30334,GS,690,LHW,3378,YZY,7987,,0,ERJ
30335,GS,690,LYA,4148,BHY,6351,,0,E90
30336,GS,690,LYI,6385,CSX,3371,,0,E90
30337,GS,690,LYI,6385,DLC,3404,,0,E90
30338,GS,690,LYI,6385,WNZ,6392,,0,E90
30339,GS,690,LYI,6385,WUH,3376,,0,E90
30340,GS,690,LYI,6385,YIW,6394,,0,E90
30341,GS,690,LZO,6399,HAK,4120,,0,E90
30342,GS,690,LZO,6399,NNG,3373,,0,E90
30343,GS,690,LZO,6399,XIY,3379,,0,E90
30344,GS,690,MDG,3402,SHE,4144,,0,E90
30345,GS,690,MIG,6400,KWE,3394,,0,E90
30346,GS,690,MWX,4189,TSN,3368,,0,321
30347,GS,690,NAO,6401,XIY,3379,,0,E90
30348,GS,690,NGB,3387,SWA,4302,,0,E90
30349,GS,690,NGB,3387,TSN,3368,,0,321 E90
30350,GS,690,NKG,3388,DSN,6434,,0,E90
30351,GS,690,NKG,3388,SWA,4302,,0,E90
30352,GS,690,NKG,3388,XMN,3383,,0,E90
30353,GS,690,NLT,9386,URC,3399,,0,E90
30354,GS,690,NNG,3373,CGO,3375,,0,E90
30355,GS,690,NNG,3373,CSX,3371,,0,E90
30356,GS,690,NNG,3373,HAK,4120,,0,E90 320
30357,GS,690,NNG,3373,HFE,3389,,0,E90
30358,GS,690,NNG,3373,JJN,6386,,0,E90
30359,GS,690,NNG,3373,KHN,3384,,0,E90
30360,GS,690,NNG,3373,KMG,3382,,0,E90
30361,GS,690,NNG,3373,KWE,3394,,0,E90
30362,GS,690,NNG,3373,LZO,6399,,0,E90
30363,GS,690,NNG,3373,WNZ,6392,,0,E90
30364,GS,690,NNG,3373,WUH,3376,,0,320 E90
30365,GS,690,NNG,3373,XIY,3379,,0,E90 320
30366,GS,690,NZH,6954,HET,6345,,0,E90
30367,GS,690,PEK,3364,AQG,6427,,0,E90
30368,GS,690,RLK,8630,HET,6345,,0,E90 ERJ
30369,GS,690,RLK,8630,INC,4085,,0,ERJ
30370,GS,690,RLK,8630,XIY,3379,,0,E90
30371,GS,690,SHA,3391,TSN,3368,,0,321
30372,GS,690,SHE,4144,CIF,6342,,0,ERJ
30373,GS,690,SHE,4144,DAT,6344,,0,E90
30374,GS,690,SHE,4144,HLH,6349,,0,ERJ
30375,GS,690,SHE,4144,JMU,6411,,0,E90
30376,GS,690,SHE,4144,MDG,3402,,0,E90
30377,GS,690,SHE,4144,TSN,3368,,0,E90
30378,GS,690,SJW,6347,DSN,6434,,0,ERJ
30379,GS,690,SJW,6347,KHN,3384,,0,ERJ
30380,GS,690,SJW,6347,TAO,3390,,0,ERJ
30381,GS,690,SWA,4302,CGO,3375,,0,E90
30382,GS,690,SWA,4302,CSX,3371,,0,E90
30383,GS,690,SWA,4302,HAK,4120,,0,E90
30384,GS,690,SWA,4302,HFE,3389,,0,E90
30385,GS,690,SWA,4302,HGH,3386,,0,E90
30386,GS,690,SWA,4302,NGB,3387,,0,E90
30387,GS,690,SWA,4302,NKG,3388,,0,E90
30388,GS,690,SWA,4302,YIW,6394,,0,E90
30389,GS,690,SWA,4302,ZHA,6357,,0,E90
30390,GS,690,SYX,4030,CGO,3375,,0,321
30391,GS,690,SYX,4030,TSN,3368,,0,321
30392,GS,690,SYX,4030,WUH,3376,,0,321
30393,GS,690,SYX,4030,ZYI,9846,,0,E90
30394,GS,690,TAO,3390,CGO,3375,,0,E90
30395,GS,690,TAO,3390,FOC,3385,,0,E90
30396,GS,690,TAO,3390,HFE,3389,,0,E90
30397,GS,690,TAO,3390,SJW,6347,,0,ERJ
30398,GS,690,TAO,3390,TSN,3368,,0,E90
30399,GS,690,TAO,3390,WNZ,6392,,0,E90
30400,GS,690,TCG,6752,URC,3399,,0,E90
30401,GS,690,TEN,6963,KWE,3394,,0,E90
30402,GS,690,TGO,6348,HET,6345,,0,ERJ E90
30403,GS,690,TGO,6348,TNA,4108,,0,ERJ
30404,GS,690,TNA,4108,TGO,6348,,0,ERJ
30405,GS,690,TSN,3368,BAV,6346,,0,ERJ
30406,GS,690,TSN,3368,CGO,3375,,0,E90 320
30407,GS,690,TSN,3368,CGQ,4380,,0,E90
30408,GS,690,TSN,3368,CIF,6342,,0,E90
30409,GS,690,TSN,3368,CJU,2370,,0,321
30410,GS,690,TSN,3368,CKG,3393,,0,320 321
30411,GS,690,TSN,3368,CSX,3371,,0,E90
30412,GS,690,TSN,3368,DLC,3404,,0,E90 320
30413,GS,690,TSN,3368,DSN,6434,,0,E90 ERJ
30414,GS,690,TSN,3368,FUG,7503,,0,E90
30415,GS,690,TSN,3368,HET,6345,,0,ERJ
30416,GS,690,TSN,3368,HGH,3386,,0,E90
30417,GS,690,TSN,3368,HIA,7898,,0,ERJ
30418,GS,690,TSN,3368,ICN,3930,,0,321
30419,GS,690,TSN,3368,KHN,3384,,0,ERJ
30420,GS,690,TSN,3368,MWX,4189,,0,321
30421,GS,690,TSN,3368,NGB,3387,,0,321 E90
30422,GS,690,TSN,3368,SHA,3391,,0,321
30423,GS,690,TSN,3368,SHE,4144,,0,E90
30424,GS,690,TSN,3368,SYX,4030,,0,321
30425,GS,690,TSN,3368,TAO,3390,,0,E90
30426,GS,690,TSN,3368,TXN,6387,,0,E90
30427,GS,690,TSN,3368,TYN,3369,,0,ERJ
30428,GS,690,TSN,3368,URC,3399,,0,320
30429,GS,690,TSN,3368,WUH,3376,,0,E90 320 321
30430,GS,690,TSN,3368,XIY,3379,,0,320 321 E90
30431,GS,690,TSN,3368,YNT,3392,,0,ERJ E90
30432,GS,690,TXN,6387,HAK,4120,,0,E90
30433,GS,690,TXN,6387,TSN,3368,,0,E90
30434,GS,690,TYN,3369,CIH,6343,,0,ERJ
30435,GS,690,TYN,3369,INC,4085,,0,ERJ
30436,GS,690,TYN,3369,KWE,3394,,0,E90
30437,GS,690,TYN,3369,LHW,3378,,0,ERJ
30438,GS,690,TYN,3369,TSN,3368,,0,ERJ
30439,GS,690,URC,3399,AAT,6946,,0,E90
30440,GS,690,URC,3399,AKU,6404,,0,320 E90
30441,GS,690,URC,3399,BPL,11498,,0,E90
30442,GS,690,URC,3399,CGO,3375,,0,321
30443,GS,690,URC,3399,DSN,6434,,0,E90
30444,GS,690,URC,3399,HMI,6743,,0,E90
30445,GS,690,URC,3399,HTN,3398,,0,320
30446,GS,690,URC,3399,KCA,6406,,0,E90
30447,GS,690,URC,3399,KHG,3397,,0,320
30448,GS,690,URC,3399,KRL,6407,,0,E90
30449,GS,690,URC,3399,KRY,6408,,0,E90
30450,GS,690,URC,3399,NLT,9386,,0,E90
30451,GS,690,URC,3399,TCG,6752,,0,E90
30452,GS,690,URC,3399,TSN,3368,,0,320
30453,GS,690,URC,3399,YIN,6409,,0,E90 320
30454,GS,690,UYN,6368,XIY,3379,,0,E90
30455,GS,690,WNZ,6392,FUG,7503,,0,E90
30456,GS,690,WNZ,6392,HIA,7898,,0,ERJ
30457,GS,690,WNZ,6392,KHN,3384,,0,E90
30458,GS,690,WNZ,6392,LYI,6385,,0,E90
30459,GS,690,WNZ,6392,NNG,3373,,0,E90
30460,GS,690,WNZ,6392,TAO,3390,,0,E90
30461,GS,690,WUA,6955,HET,6345,,0,ERJ
30462,GS,690,WUH,3376,DSN,6434,,0,ERJ
30463,GS,690,WUH,3376,HGH,3386,,0,E90
30464,GS,690,WUH,3376,KWE,3394,,0,E90
30465,GS,690,WUH,3376,LYI,6385,,0,E90
30466,GS,690,WUH,3376,NNG,3373,,0,320 E90
