,Name,City,Country,IATA,Lat,Long,city_population,country_population,country_density,source_airport,destination_flights,flights_coefficient
3087,Erbil International Airport,Erbil,Iraq,EBL,36.23759841918945,43.96319961547852,846374.0,39309783.0,89.6835,EBL,807.0,5141.749142577168
3088,Emerald Airport,Emerald,Australia,EMD,-23.5674991608,148.179000854,50330.0,25203198.0,3.2765,EMD,324.0,155.3365056738778
3090,Kansai International Airport,Osaka,Japan,KIX,34.42729949951172,135.24400329589844,19165340.0,126860301.0,335.6714,KIX,25252.0,761.3110283357722
3092,Tagbilaran Airport,Tagbilaran,Philippines,TAG,9.665442,123.853533,431900.0,108116615.0,315.8045,TAG,843.0,512.3357199233285
3093,Ilulissat Airport,Ilulissat,Greenland,JAV,69.2432022095,-51.0570983887,58681.0,56672.0,0.0262,JAV,135.0,434.67313712085775
3095,Aasiaat Airport,Aasiaat,Greenland,JEG,68.7218017578,-52.7846984863,21734.0,56672.0,0.0262,JEG,50.0,434.67313712085775
3096,Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,39.551700592,2.73881006241,3776803.0,46736776.0,92.3666,PMI,11658.0,323.9666097461155
3097,Darwin International Airport,Darwin,Australia,DRW,-12.41469955444336,130.87699890136722,292654.0,25203198.0,3.2765,DRW,1884.0,155.3365056738778
3098,Surat Thani Airport,Surat Thani,Thailand,URT,9.13259983063,99.135597229,495968.0,69625582.0,135.6906,URT,78.0,273.9883577064276
3101,Tweed New Haven Airport,New Haven,United States,HVN,41.26369858,-72.88680267,8727.0,329064917.0,35.1092,HVN,104.0,83.9063031819231
3102,Asheville Regional Airport,Asheville,United States,AVL,35.43619918823242,-82.54180145263672,117218.0,329064917.0,35.1092,AVL,1397.0,83.9063031819231
3103,Piedmont Triad International Airport,Greensboro,United States,GSO,36.097801208496094,-79.93730163574219,261117.0,329064917.0,35.1092,GSO,3112.0,83.9063031819231
3104,Joe Foss Field Airport,Sioux Falls,United States,FSD,43.5820007324,-96.741897583,104799.0,329064917.0,35.1092,FSD,1249.0,83.9063031819231
3105,Ayers Rock Connellan Airport,Uluru,Australia,AYQ,-25.1861,130.975998,25476.0,25203198.0,3.2765,AYQ,164.0,155.3365056738778
3106,Manchester-Boston Regional Airport,Manchester NH,United States,MHT,42.932598,-71.435699,108156.0,329064917.0,35.1092,MHT,1289.0,83.9063031819231
3107,Naples Municipal Airport,Naples,United States,APF,26.1525993347,-81.7752990723,2186853.0,329064917.0,35.1092,APF,22.0,83.9063031819231
3108,LTS Pulau Redang Airport,Redang,Malaysia,RDN,5.765279769897461,103.00700378417967,12436.0,31949777.0,96.5825,RDN,44.0,282.6151892729074
3109,Louisville International Standiford Field,Louisville,United States,SDF,38.1744,-85.736,402163.0,329064917.0,35.1092,SDF,4793.0,83.9063031819231
3110,Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,38.13859939575195,-78.4529037475586,138698.0,329064917.0,35.1092,CHO,1653.0,83.9063031819231
3111,Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,37.3255,-79.975403,105974.0,329064917.0,35.1092,ROA,1263.0,83.9063031819231
3112,Blue Grass Airport,Lexington KY,United States,LEX,38.0364990234375,-84.60590362548828,170582.0,329064917.0,35.1092,LEX,2033.0,83.9063031819231
3113,Evansville Regional Airport,Evansville,United States,EVV,38.0369987488,-87.53240203860001,65699.0,329064917.0,35.1092,EVV,783.0,83.9063031819231
3114,Albuquerque International Sunport,Albuquerque,United States,ABQ,35.040199,-106.609001,566593.0,329064917.0,35.1092,ABQ,4406.0,83.9063031819231
3115,Gallatin Field,Bozeman,United States,BZN,45.77750015,-111.1529999,61839.0,329064917.0,35.1092,BZN,737.0,83.9063031819231
3116,Billings Logan International Airport,Billings,United States,BIL,45.80770111083984,-108.54299926757812,62846.0,329064917.0,35.1092,BIL,749.0,83.9063031819231
3117,Bert Mooney Airport,Butte,United States,BTM,45.95479965209961,-112.49700164794922,4448.0,329064917.0,35.1092,BTM,53.0,83.9063031819231
3118,Cherry Capital Airport,Traverse City,United States,TVC,44.74140167236328,-85.58219909667969,59071.0,329064917.0,35.1092,TVC,704.0,83.9063031819231
3119,Mundo Maya International Airport,Flores,Guatemala,FRS,16.913799285899998,-89.86640167239997,278949.0,17581472.0,161.4623,FRS,261.0,1068.7694828841952
3120,Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,44.45000076,-68.36150359999999,7300.0,329064917.0,35.1092,BHB,87.0,83.9063031819231
3121,Knox County Regional Airport,Rockland,United States,RKD,44.06010056,-69.09919739,7300.0,329064917.0,35.1092,RKD,87.0,83.9063031819231
3122,Jackson Hole Airport,Jacksn Hole,United States,JAC,43.6072998046875,-110.73799896240234,15271.0,329064917.0,35.1092,JAC,182.0,83.9063031819231
3123,Chicago Rockford International Airport,Rockford,United States,RFD,42.19540023803711,-89.09719848632812,4699.0,329064917.0,35.1092,RFD,56.0,83.9063031819231
3124,Domodedovo International Airport,Moscow,Russia,DME,55.40879821777344,37.90629959106445,12537954.0,145872256.0,8.5314,DME,12619.0,1366.934472762411
3125,Sanya Phoenix International Airport,Sanya,China,SYX,18.30290031433105,109.41200256347656,625290.0,1433783686.0,147.7068,SYX,14856.0,423.24810425698024
3127,Lijiang Airport,Lijiang,China,LJG,26.6800003052,100.246002197,1482215.0,1433783686.0,147.7068,LJG,3502.0,423.24810425698024
3128,Greenville Spartanburg International Airport,Greenville,United States,GSP,34.895698547399995,-82.2189025879,254908.0,329064917.0,35.1092,GSP,3038.0,83.9063031819231
3129,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,BMI,40.47710037,-88.91590118,45226.0,329064917.0,35.1092,BMI,539.0,83.9063031819231
3130,Gulfport Biloxi International Airport,Gulfport,United States,GPT,30.40730094909668,-89.07009887695312,78453.0,329064917.0,35.1092,GPT,935.0,83.9063031819231
3131,Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,42.234901428222656,-85.5521011352539,39856.0,329064917.0,35.1092,AZO,475.0,83.9063031819231
3132,Toledo Express Airport,Toledo,United States,TOL,41.58679962,-83.80780029,16698.0,329064917.0,35.1092,TOL,199.0,83.9063031819231
3133,Fort Wayne International Airport,Fort Wayne,United States,FWA,40.97850037,-85.19509888,101443.0,329064917.0,35.1092,FWA,1209.0,83.9063031819231
3134,Decatur Airport,Decatur,United States,DEC,39.83459854125977,-88.8656997680664,12754.0,329064917.0,35.1092,DEC,152.0,83.9063031819231
3135,The Eastern Iowa Airport,Cedar Rapids,United States,CID,41.88470077514648,-91.71080017089844,135677.0,329064917.0,35.1092,CID,1617.0,83.9063031819231
3136,La Crosse Municipal Airport,La Crosse,United States,LSE,43.879002,-91.256699,18796.0,329064917.0,35.1092,LSE,224.0,83.9063031819231
3137,Central Wisconsin Airport,Wassau,United States,CWA,44.7775993347,-89.6668014526,47240.0,329064917.0,35.1092,CWA,563.0,83.9063031819231
3138,General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,40.664199829100006,-89.6932983398,90200.0,329064917.0,35.1092,PIA,1075.0,83.9063031819231
3139,Appleton International Airport,Appleton,United States,ATW,44.258098602299995,-88.51909637450001,52106.0,329064917.0,35.1092,ATW,621.0,83.9063031819231
3140,Rochester International Airport,Rochester,United States,RST,43.90829849243164,-92.5,41786.0,329064917.0,35.1092,RST,498.0,83.9063031819231
3141,University of Illinois Willard Airport,Champaign,United States,CMI,40.03919983,-88.27809906,32221.0,329064917.0,35.1092,CMI,384.0,83.9063031819231
3142,Manhattan Regional Airport,Manhattan,United States,MHK,39.14099884033203,-96.6707992553711,23662.0,329064917.0,35.1092,MHK,282.0,83.9063031819231
3143,Kingscote Airport,Kingscote,Australia,KGC,-35.71390151977539,137.52099609375,14291.0,25203198.0,3.2765,KGC,92.0,155.3365056738778
3144,Hervey Bay Airport,Hervey Bay,Australia,HVB,-25.3188991547,152.880004883,18486.0,25203198.0,3.2765,HVB,119.0,155.3365056738778
3145,Dali Airport,Dali,China,DLU,25.649401,100.319,514610.0,1433783686.0,147.7068,DLU,307.0,423.24810425698024
3146,Mulu Airport,Mulu,Malaysia,MZV,4.048329830169679,114.80500030517578,42675.0,31949777.0,96.5825,MZV,151.0,282.6151892729074
3147,Sharm El Sheikh International Airport,Sharm El Sheikh,Egypt,SSH,27.9773006439,34.3950004578,1346406.0,100388073.0,100.1427,SSH,683.0,1971.3115412710008
3148,Venango Regional Airport,Franklin,United States,FKL,41.3778991699,-79.8603973389,3692.0,329064917.0,35.1092,FKL,44.0,83.9063031819231
3149,Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,-1.31923997402,36.9277992249,4734881.0,52573973.0,90.5875,NBO,9446.0,869.2420170604665
3151,El Calafate Airport,El Calafate,Argentina,FTE,-50.2803,-72.053101,723272.0,44780677.0,16.1058,FTE,350.0,2066.4899073977735
3152,Armidale Airport,Armidale,Australia,ARM,-30.5280990601,151.617004395,55922.0,25203198.0,3.2765,ARM,360.0,155.3365056738778
3153,Grand Junction Regional Airport,Grand Junction,United States,GJT,39.1223983765,-108.527000427,47072.0,329064917.0,35.1092,GJT,561.0,83.9063031819231
3154,St George Municipal Airport,Saint George,United States,SGU,37.036389,-113.510306,12754.0,329064917.0,35.1092,SGU,152.0,83.9063031819231
3156,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,27.39539909362793,-82.55439758300781,110673.0,329064917.0,35.1092,SRQ,1319.0,83.9063031819231
3157,L.F. Wade International International Airport,Bermuda,Bermuda,BDA,32.363998413085945,-64.67870330810547,222553.0,62506.0,1157.5185,BDA,512.0,434.67313712085775
3159,Quad City International Airport,Moline,United States,MLI,41.44850158691406,-90.50749969482422,99010.0,329064917.0,35.1092,MLI,1180.0,83.9063031819231
3161,Honiara International Airport,Honiara,Solomon Islands,HIR,-9.4280004501343,160.05499267578,12194328.0,669823.0,23.1805,HIR,364.0,33500.9
3162,Faa'a International Airport,Papeete,French Polynesia,PPT,-17.553698999999998,-149.60699499999998,390337.0,279287.0,67.0235,PPT,898.0,434.67313712085775
3163,Nauru International Airport,Nauru,Nauru,INU,-0.547458,166.919006,7825.0,10756.0,512.1905,INU,18.0,434.67313712085775
3164,Funafuti International Airport,Funafuti,Tuvalu,FUN,-8.525,179.195999,5651.0,11646.0,447.9231,FUN,13.0,434.67313712085775
3165,Tolmachevo Airport,Novosibirsk,Russia,OVB,55.012599945068,82.650703430176,1663748.0,145872256.0,8.5314,OVB,3106.0,1366.934472762411
3166,Xieng Khouang Airport,Phon Savan,Laos,XKH,19.450001,103.157997,18412.0,7169455.0,30.2764,XKH,56.0,328.7774566473988
3167,Bismarck Municipal Airport,Bismarck,United States,BIS,46.77270126342773,-100.74600219726562,36668.0,329064917.0,35.1092,BIS,437.0,83.9063031819231
3169,Mae Hong Son Airport,Mae Hong Son,Thailand,HGN,19.301300048828125,97.97579956054688,11508.0,69625582.0,135.6906,HGN,42.0,273.9883577064276
3170,Rapid City Regional Airport,Rapid City,United States,RAP,44.0452995300293,-103.05699920654295,32724.0,329064917.0,35.1092,RAP,390.0,83.9063031819231
3171,Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,33.12829971,-117.2799988,1846.0,329064917.0,35.1092,CLD,22.0,83.9063031819231
3172,Bishop International Airport,Flint,United States,FNT,42.96540069580078,-83.74359893798828,56134.0,329064917.0,35.1092,FNT,669.0,83.9063031819231
3173,Francisco Bangoy International Airport,Davao,Philippines,DVO,7.1255202293396,125.64600372314452,1501656.0,108116615.0,315.8045,DVO,2931.0,512.3357199233285
3174,Madeira Airport,Funchal,Portugal,FNC,32.697899,-16.7745,354770.0,10226187.0,111.0456,FNC,1916.0,185.16157849089333
3175,Maestro Wilson Fonseca Airport,Santarem,Brazil,STM,-2.424721956253052,-54.78583145141602,584877.0,211049527.0,24.7834,STM,571.0,1024.3017082414608
3176,Sihanoukville International Airport,Sihanoukville,Cambodia,KOS,10.57970047,103.637001038,23908.0,16486542.000000002,91.0683,KOS,55.0,434.67313712085775
3178,Hawke's Bay Airport,NAPIER,New Zealand,NPE,-39.465801,176.869995,68705.0,4783063.0,17.6845,NPE,546.0,125.83280682356657
3180,Lhasa Gonggar Airport,Lhasa,China,LXA,29.2978000641,90.9119033813,1804307.0,1433783686.0,147.7068,LXA,4263.0,423.24810425698024
3181,Redding Municipal Airport,Redding,United States,RDD,40.50899887,-122.2929993,7133.0,329064917.0,35.1092,RDD,85.0,83.9063031819231
3182,Mahlon Sweet Field,Eugene,United States,EUG,44.12459945678711,-123.21199798583984,99010.0,329064917.0,35.1092,EUG,1180.0,83.9063031819231
3183,Idaho Falls Regional Airport,Idaho Falls,United States,IDA,43.514599,-112.070999,17873.0,329064917.0,35.1092,IDA,213.0,83.9063031819231
3184,Rogue Valley International Medford Airport,Medford,United States,MFR,42.37419891357422,-122.8730010986328,66286.0,329064917.0,35.1092,MFR,790.0,83.9063031819231
3186,Roberts Field,Redmond-Bend,United States,RDM,44.2541008,-121.1500015,71824.0,329064917.0,35.1092,RDM,856.0,83.9063031819231
3188,Hosea Kutako International Airport,Windhoek,Namibia,WDH,-22.4799,17.4709,431171.0,2494530.0,3.0214,WDH,1205.0,658.2763358778626
3189,Victoria Harbour Seaplane Base,Victoria,Canada,YWH,48.4249858939,-123.388867378,385999.0,37411047.0,3.7468,YWH,354.0,434.67313712085775
3190,Yaoqiang Airport,Jinan,China,TNA,36.857200622558594,117.21600341796876,5360185.0,1433783686.0,147.7068,TNA,14996.0,423.24810425698024
3191,Changzhou Benniu Airport,Changzhou,China,CZX,31.919701,119.778999,3625328.0,1433783686.0,147.7068,CZX,1811.0,423.24810425698024
3192,Yibin Caiba Airport,Yibin,China,YBP,28.8005555556,104.545,814166.0,1433783686.0,147.7068,YBP,287.0,423.24810425698024
3193,Roshchino International Airport,Tyumen,Russia,TJM,57.1896018982,65.3243026733,843196.0,145872256.0,8.5314,TJM,637.0,1366.934472762411
3194,Akron Canton Regional Airport,Akron,United States,CAK,40.91609954833984,-81.44219970703125,95654.0,329064917.0,35.1092,CAK,1140.0,83.9063031819231
3195,Huntsville International Carl T Jones Field,Huntsville,United States,HSV,34.637199401855,-86.775100708008,188706.0,329064917.0,35.1092,HSV,2249.0,83.9063031819231
3196,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,39.34510040283203,-81.43920135498047,1846.0,329064917.0,35.1092,PKB,22.0,83.9063031819231
3197,Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,MGM,32.30059814,-86.39399719,71237.0,329064917.0,35.1092,MGM,849.0,83.9063031819231
3198,Tri-Cities Regional TN/VA Airport,BRISTOL,United States,TRI,36.475201,-82.40740100000001,63182.0,329064917.0,35.1092,TRI,753.0,83.9063031819231
3199,Barkley Regional Airport,PADUCAH,United States,PAH,37.06079864501953,-88.7738037109375,4867.0,329064917.0,35.1092,PAH,58.0,83.9063031819231
3200,Djibouti-Ambouli Airport,Djibouti,Djibouti,JIB,11.547300338745115,43.15950012207031,576157.0,973560.0,41.9638,JIB,448.0,1286.064732142857
3201,Haikou Meilan International Airport,Haikou,China,HAK,19.93490028381348,110.45899963378906,1889071.0,1433783686.0,147.7068,HAK,19439.0,423.24810425698024
3203,Page Municipal Airport,Page,United States,PGA,36.92610168,-111.447998,3441.0,329064917.0,35.1092,PGA,41.0,83.9063031819231
3205,Glacier Park International Airport,Kalispell,United States,FCA,48.31050109863281,-114.25599670410156,29200.0,329064917.0,35.1092,FCA,348.0,83.9063031819231
3206,MBS International Airport,Saginaw,United States,MBS,43.532901763916016,-84.07959747314453,20306.0,329064917.0,35.1092,MBS,242.0,83.9063031819231
3207,Greater Binghamton/Edwin A Link field,Binghamton,United States,BGM,42.20869827,-75.97979736,5958.0,329064917.0,35.1092,BGM,71.0,83.9063031819231
3208,Baghdad International Airport,Baghdad,Iraq,BGW,33.262500762900004,44.2346000671,7144260.0,39309783.0,89.6835,BGW,730.0,5141.749142577168
3209,Nan Airport,Nan,Thailand,NNT,18.807899475097656,100.78299713134766,12056.0,69625582.0,135.6906,NNT,44.0,273.9883577064276
3210,Roi Et Airport,Roi Et,Thailand,ROI,16.11680030822754,103.77400207519533,440609.0,69625582.0,135.6906,ROI,22.0,273.9883577064276
3211,Buri Ram Airport,Buri Ram,Thailand,BFV,15.229499816894531,103.25299835205078,453747.0,69625582.0,135.6906,BFV,22.0,273.9883577064276
3212,Trat Airport,Trat,Thailand,TDX,12.274600029,102.319000244,31783.0,69625582.0,135.6906,TDX,116.0,273.9883577064276
3217,Diosdado Macapagal International Airport,Angeles City,Philippines,CRK,15.186,120.559998,509765.0,108116615.0,315.8045,CRK,1045.0,512.3357199233285
3218,Sandakan Airport,Sandakan,Malaysia,SDK,5.900899887084961,118.05899810791016,375248.0,31949777.0,96.5825,SDK,756.0,282.6151892729074
3219,Luang Namtha Airport,Luang Namtha,Laos,LXG,20.966999,101.400002,28604.0,7169455.0,30.2764,LXG,87.0,328.7774566473988
3220,Oudomsay Airport,Muang Xay,Laos,ODY,20.68269920349121,101.99400329589844,19070.0,7169455.0,30.2764,ODY,58.0,328.7774566473988
3221,Taoxian Airport,Shenyang,China,SHE,41.63980102539063,123.48300170898438,7220104.0,1433783686.0,147.7068,SHE,15435.0,423.24810425698024
3222,Dongying Shengli Airport,Dongying,China,DOY,37.508598327600005,118.788002014,1276028.0,1433783686.0,147.7068,DOY,69.0,423.24810425698024
3224,Petersburg James A Johnson Airport,Petersburg,United States,PSG,56.80170059,-132.9450073,4867.0,329064917.0,35.1092,PSG,58.0,83.9063031819231
3225,Luoyang Airport,Luoyang,China,LYA,34.741100311299995,112.388000488,2387094.0,1433783686.0,147.7068,LYA,162.0,423.24810425698024
3226,Xuzhou Guanyin Airport,Xuzhou,China,XUZ,34.059056,117.555278,2145970.0,1433783686.0,147.7068,XUZ,577.0,423.24810425698024
3227,Lien Khuong Airport,Dalat,Vietnam,DLI,11.75,108.366997,118281.0,96462106.0,291.2398,DLI,919.0,128.70542362115813
3228,Dong Hoi Airport,Dong Hoi,Vietnam,VDH,17.515,106.590556,25999.0,96462106.0,291.2398,VDH,202.0,128.70542362115813
3229,Rach Gia Airport,Rach Gia,Vietnam,VKG,9.95802997234,105.132379532,3733.0,96462106.0,291.2398,VKG,29.0,128.70542362115813
3230,Cà Mau Airport,Ca Mau,Vietnam,CAH,9.177667,105.177778,3733.0,96462106.0,291.2398,CAH,29.0,128.70542362115813
3231,Chu Lai International Airport,Chu Lai,Vietnam,VCL,15.4033002853,108.706001282,45948.0,96462106.0,291.2398,VCL,357.0,128.70542362115813
3232,Dong Tac Airport,Tuy Hoa,Vietnam,TBB,13.0495996475,109.333999634,15445.0,96462106.0,291.2398,TBB,120.0,128.70542362115813
3233,Mae Hong Son Airport,Pai,Thailand,PYY,19.3719997406,98.43699646,6028.0,69625582.0,135.6906,PYY,22.0,273.9883577064276
3234,Bol Airport,Brac,Croatia,BWK,43.28570175170898,16.67970085144043,8427.0,4130304.0,72.9813,BWK,22.0,383.0413870246085
